country,brand_name,ther_area,hospital_rate,main_package,biological,small_molecule
COUNTRY_1007,BRAND_448B,Nervous_system,100.0,Others,False,True
COUNTRY_1007,BRAND_467B,Antineoplastic_and_immunology,99.9858719613352,INJECTION,True,False
COUNTRY_1007,BRAND_4920,Endocrinology_and_Metabolic_Disease,7.912369626994555,INJECTION,True,False
COUNTRY_1007,BRAND_4A2D,Antineoplastic_and_immunology,28.442661196776,Others,False,True
COUNTRY_1007,BRAND_4C89,Cardiovascular_Metabolic,99.9999999999924,Others,False,True
COUNTRY_1007,BRAND_50AA,Obstetrics_Gynaecology,0.1795976675307721,Others,False,True
COUNTRY_1007,BRAND_52CE,Antineoplastic_and_immunology,99.99999999999936,INJECTION,True,False
COUNTRY_1007,BRAND_5375,Haematology,89.52713572322162,Others,False,True
COUNTRY_1007,BRAND_562D,Obstetrics_Gynaecology,1.6283749682612831,PILL,False,True
COUNTRY_1007,BRAND_5636,Endocrinology_and_Metabolic_Disease,99.99999999999888,Others,False,True
COUNTRY_1007,BRAND_568F,Obstetrics_Gynaecology,6.201144285544893,Others,False,True
COUNTRY_1007,BRAND_596C,Obstetrics_Gynaecology,99.99999999999876,INJECTION,True,False
COUNTRY_1007,BRAND_5CBB,Antineoplastic_and_immunology,99.99999999999864,Others,False,True
COUNTRY_1007,BRAND_5D2C,Systemic_Hormones,32.41429182246252,INJECTION,True,False
COUNTRY_1007,BRAND_5E92,Nervous_system,0.0649430460048983,Others,False,True
COUNTRY_1007,BRAND_6299,Obstetrics_Gynaecology,0.0092773688073148,Others,False,True
COUNTRY_1007,BRAND_64B8,Anti-infectives,99.99999999999945,Others,False,True
COUNTRY_1007,BRAND_68E3,Muscoskeletal_Rheumatology_and_Osteology,0.0218832758916558,Others,False,True
COUNTRY_1007,BRAND_694B,Systemic_Hormones,93.99165090454348,PILL,False,True
COUNTRY_1007,BRAND_72C6,Antineoplastic_and_immunology,99.99986424792604,INJECTION,True,False
COUNTRY_1007,BRAND_745A,Cardiovascular_Metabolic,99.99999999999952,Others,False,True
COUNTRY_1007,BRAND_746A,Endocrinology_and_Metabolic_Disease,99.9999999999973,PILL,False,True
COUNTRY_1007,BRAND_748D,Respiratory_and_Immuno-inflammatory,7.650876782499077,Others,False,True
COUNTRY_1007,BRAND_75FD,Anti-infectives,100.0,Others,False,True
COUNTRY_1007,BRAND_76DA,Anti-infectives,99.37971220956672,PILL,False,True
COUNTRY_1007,BRAND_77F6,Antineoplastic_and_immunology,99.97608026400272,Others,False,True
COUNTRY_1007,BRAND_79B0,Nervous_system,82.15508460159234,Others,False,True
COUNTRY_1007,BRAND_7A14,Cardiovascular_Metabolic,1.4428501563613196,Others,False,True
COUNTRY_1007,BRAND_7D7B,Cardiovascular_Metabolic,0.0250797107241667,PILL,False,True
COUNTRY_1007,BRAND_7FD0,Nervous_system,9.425461748518464,Others,False,True
COUNTRY_1007,BRAND_85CC,Anti-infectives,99.99999999999793,Others,False,True
COUNTRY_1007,BRAND_87EC,Antineoplastic_and_immunology,13.91072557875578,PILL,True,False
COUNTRY_1007,BRAND_8B73,Anti-infectives,99.99999999999982,Others,False,True
COUNTRY_1007,BRAND_8CF3,Antineoplastic_and_immunology,99.99999999999984,Others,False,True
COUNTRY_1007,BRAND_8E15,Obstetrics_Gynaecology,99.99999999999088,Others,True,False
COUNTRY_1007,BRAND_8E2A,Anti-infectives,100.0,Others,False,True
COUNTRY_1007,BRAND_922E,Nervous_system,85.16827478534897,Others,False,True
COUNTRY_1007,BRAND_9671,Nervous_system,1.277430794726888,Others,False,True
COUNTRY_1007,BRAND_9A7C,Cardiovascular_Metabolic,99.98731651220936,Others,False,True
COUNTRY_1007,BRAND_9DD4,Endocrinology_and_Metabolic_Disease,0.1615360888997673,PILL,False,True
COUNTRY_1007,BRAND_9EFF,Antineoplastic_and_immunology,99.96835136152968,Others,False,True
COUNTRY_1007,BRAND_A2CF,Nervous_system,3.0304690587619785,PILL,False,True
COUNTRY_1007,BRAND_A438,Endocrinology_and_Metabolic_Disease,99.89930564787235,PILL,False,True
COUNTRY_1007,BRAND_A84E,Cardiovascular_Metabolic,0.3451052877668019,PILL,False,True
COUNTRY_1007,BRAND_A999,Anti-infectives,99.81172141393368,Others,False,True
COUNTRY_1007,BRAND_AB65,Muscoskeletal_Rheumatology_and_Osteology,99.33405581994154,Others,False,True
COUNTRY_1007,BRAND_B001,Haematology,99.99999999999926,Others,False,True
COUNTRY_1007,BRAND_B137,Anti-infectives,100.0,Others,False,True
COUNTRY_1007,BRAND_B14B,Antineoplastic_and_immunology,99.99999999999926,Others,False,True
COUNTRY_1007,BRAND_B966,Dermatology,1.0896190696834147,CREAM,False,True
COUNTRY_1007,BRAND_BA38,Nervous_system,7.791850490215511,Others,False,True
COUNTRY_1007,BRAND_BABE,Nervous_system,9.92697129098319,Others,False,True
COUNTRY_1007,BRAND_BECC,Systemic_Hormones,95.41336050675744,Others,False,True
COUNTRY_1007,BRAND_C03F,Dermatology,0.1621613258934521,CREAM,False,True
COUNTRY_1007,BRAND_C967,Sensory_organs,1.4403103572011728,Others,False,True
COUNTRY_1007,BRAND_CAC1,Endocrinology_and_Metabolic_Disease,56.06991919659542,Others,False,True
COUNTRY_1007,BRAND_D71B,Nervous_system,90.75313556230734,Others,False,True
COUNTRY_1007,BRAND_D8AA,Sensory_organs,3.122020649110252,Others,False,True
COUNTRY_1007,BRAND_D9E0,Anti-infectives,99.99999999999883,Others,False,True
COUNTRY_1007,BRAND_DAE8,Dermatology,99.99999999999744,PILL,False,True
COUNTRY_1007,BRAND_E27B,Haematology,99.84865005980848,PILL,False,True
COUNTRY_1007,BRAND_E7B0,Sensory_organs,1.0536731961170436,Others,False,True
COUNTRY_1007,BRAND_E7C2,Anti-infectives,14.16583165462928,Others,False,True
COUNTRY_1007,BRAND_EA5E,Haematology,63.2320769043838,Others,False,True
COUNTRY_1007,BRAND_ED43,Sensory_organs,1.3566910170315758,Others,False,True
COUNTRY_1007,BRAND_ED76,Cardiovascular_Metabolic,0.1009699510776895,PILL,False,True
COUNTRY_1007,BRAND_EE1E,Parasitology,11.478644197945568,Others,False,True
COUNTRY_1007,BRAND_F00E,Cardiovascular_Metabolic,99.99999999999862,Others,False,False
COUNTRY_1007,BRAND_F785,Sensory_organs,1.3566910170315758,Others,False,True
COUNTRY_1007,BRAND_F94A,Anti-infectives,99.99999999999947,INJECTION,True,False
COUNTRY_1007,BRAND_FA46,Antineoplastic_and_immunology,99.99999999999962,INJECTION,True,False
COUNTRY_1007,BRAND_FB8A,Muscoskeletal_Rheumatology_and_Osteology,0.3446986229705005,PILL,False,True
COUNTRY_1007,BRAND_FD0D,Respiratory_and_Immuno-inflammatory,5.646748778079783,Others,False,True
COUNTRY_1007,BRAND_FD37,Dermatology,5.282013914190044,CREAM,False,True
COUNTRY_1007,BRAND_FD42,Endocrinology_and_Metabolic_Disease,91.13584390478718,INJECTION,True,False
COUNTRY_1007,BRAND_FE76,Nervous_system,99.99999999999976,Others,False,True
COUNTRY_1007,BRAND_FF8F,Antineoplastic_and_immunology,99.9999999999998,PILL,False,True
COUNTRY_1033,BRAND_8CFA,Nervous_system,26.96549301615257,Others,False,True
COUNTRY_1033,BRAND_A942,Others,0.442035954723681,PILL,False,True
COUNTRY_221C,BRAND_09B1,Anti-infectives,95.17242299151025,INJECTION,False,True
COUNTRY_221C,BRAND_1426,Nervous_system,5.397086230736857,CREAM,False,True
COUNTRY_221C,BRAND_1A28,Nervous_system,0.091434445088536,PILL,False,True
COUNTRY_221C,BRAND_2096,Anti-infectives,28.622053011098675,PILL,False,True
COUNTRY_221C,BRAND_23F6,Antineoplastic_and_immunology,0.1095246892401888,PILL,False,True
COUNTRY_221C,BRAND_34FD,Others,0.1266546462025593,PILL,False,True
COUNTRY_221C,BRAND_37F2,Others,2.9691351197623708,Others,False,False
COUNTRY_221C,BRAND_3CB9,Antineoplastic_and_immunology,0.4093095780213156,PILL,False,True
COUNTRY_221C,BRAND_3E0A,Respiratory_and_Immuno-inflammatory,0.0843796677148734,INHALER,False,True
COUNTRY_221C,BRAND_3E0C,Antineoplastic_and_immunology,67.90750869754869,INJECTION,True,False
COUNTRY_221C,BRAND_40F3,Nervous_system,0.0490671710952105,PILL,False,True
COUNTRY_221C,BRAND_4779,Respiratory_and_Immuno-inflammatory,0.1063521735109558,INHALER,False,True
COUNTRY_221C,BRAND_525E,Antineoplastic_and_immunology,23.61776792053818,INJECTION,True,False
COUNTRY_221C,BRAND_52CE,Antineoplastic_and_immunology,61.08420624780083,INJECTION,True,False
COUNTRY_221C,BRAND_5552,Anti-infectives,98.48874047435244,INJECTION,False,False
COUNTRY_221C,BRAND_56F3,Endocrinology_and_Metabolic_Disease,0.0294407638986654,PILL,False,False
COUNTRY_221C,BRAND_5AC9,Sensory_organs,1.065830524042422,EYE DROP,False,True
COUNTRY_221C,BRAND_632F,Respiratory_and_Immuno-inflammatory,0.0104530431264609,Others,False,True
COUNTRY_221C,BRAND_8FA4,Haematology,0.019291548659853,PILL,False,False
COUNTRY_221C,BRAND_9A7C,Cardiovascular_Metabolic,0.0382628658886542,PILL,False,True
COUNTRY_221C,BRAND_A9BF,Sensory_organs,0.2183962112038145,INJECTION,False,False
COUNTRY_221C,BRAND_AFD6,Haematology,85.94213808763031,INJECTION,False,True
COUNTRY_221C,BRAND_B14B,Antineoplastic_and_immunology,22.40563090891344,Others,False,True
COUNTRY_221C,BRAND_D35F,Antineoplastic_and_immunology,0.0665873959571923,PILL,False,True
COUNTRY_221C,BRAND_DD55,Obstetrics_Gynaecology,0.2296137975703818,PILL,False,True
COUNTRY_221C,BRAND_E50F,Nervous_system,0.0052658799191311,PILL,False,True
COUNTRY_221C,BRAND_E9AB,Obstetrics_Gynaecology,0.1844535387010402,PILL,False,True
COUNTRY_221C,BRAND_FA7A,Sensory_organs,0.2099719116189632,EYE DROP,False,True
COUNTRY_2AFC,BRAND_4602,Nervous_system,,PILL,False,True
COUNTRY_2AFC,BRAND_87EC,Antineoplastic_and_immunology,3.0639110581289466,PILL,True,False
COUNTRY_2AFC,BRAND_E50F,Nervous_system,99.99999999999994,PILL,False,True
COUNTRY_2E65,BRAND_0721,Anti-infectives,100.0,PILL,False,True
COUNTRY_2E65,BRAND_127A,Anti-infectives,13.649609511597824,PILL,False,True
COUNTRY_2E65,BRAND_1C1E,Muscoskeletal_Rheumatology_and_Osteology,0.0020882067636969,PILL,False,True
COUNTRY_2E65,BRAND_1DF6,Sensory_organs,0.0224730821563727,Others,False,True
COUNTRY_2E65,BRAND_50AA,Obstetrics_Gynaecology,0.0043435598742242,Others,False,True
COUNTRY_2E65,BRAND_568F,Obstetrics_Gynaecology,0.0053545188756172,PILL,False,True
COUNTRY_2E65,BRAND_72C6,Antineoplastic_and_immunology,0.0626615493068051,INJECTION,True,False
COUNTRY_2E65,BRAND_7FD0,Nervous_system,9.425461748518464,PILL,False,True
COUNTRY_2E65,BRAND_9925,Antineoplastic_and_immunology,0.7662377977026323,PILL,False,True
COUNTRY_2E65,BRAND_A84E,Cardiovascular_Metabolic,0.0011578816464874,PILL,False,True
COUNTRY_2E65,BRAND_D064,Nervous_system,0.0683615814613983,PILL,False,True
COUNTRY_2E65,BRAND_DF2E,Cardiovascular_Metabolic,0.0103992569480661,PILL,False,True
COUNTRY_2E65,BRAND_E356,Obstetrics_Gynaecology,0.021693861531468,PILL,False,True
COUNTRY_2E65,BRAND_E50F,Nervous_system,99.99999999999994,PILL,False,True
COUNTRY_2E65,BRAND_E7D1,Anti-infectives,46.87010954616326,PILL,False,True
COUNTRY_2E65,BRAND_FB8A,Muscoskeletal_Rheumatology_and_Osteology,0.0264920810021316,PILL,False,True
COUNTRY_3536,BRAND_1C1E,Muscoskeletal_Rheumatology_and_Osteology,0.0020882067636969,PILL,False,True
COUNTRY_3536,BRAND_2685,Cardiovascular_Metabolic,,PILL,False,False
COUNTRY_3536,BRAND_3339,Respiratory_and_Immuno-inflammatory,0.7825699267880578,PILL,False,True
COUNTRY_3536,BRAND_3CB9,Antineoplastic_and_immunology,1.421185523626305,PILL,False,True
COUNTRY_3536,BRAND_41B7,Nervous_system,0.0217042658208487,PILL,False,True
COUNTRY_3536,BRAND_50AA,Obstetrics_Gynaecology,0.0043435598742242,Others,False,True
COUNTRY_3536,BRAND_562D,Obstetrics_Gynaecology,0.0095022911079671,PILL,False,True
COUNTRY_3536,BRAND_5D87,Cardiovascular_Metabolic,,PILL,False,False
COUNTRY_3536,BRAND_7A8A,Nervous_system,,PILL,False,True
COUNTRY_3536,BRAND_AA40,Haematology,2.9837301393784545,PILL,False,True
COUNTRY_3536,BRAND_C52A,Antineoplastic_and_immunology,12.228576534715335,PILL,False,True
COUNTRY_3536,BRAND_C7A1,Endocrinology_and_Metabolic_Disease,,EYE DROP,False,False
COUNTRY_3536,BRAND_D096,Nervous_system,97.3416586130008,Others,False,True
COUNTRY_3536,BRAND_DBAC,Haematology,1.4094136251380416,PILL,False,True
COUNTRY_3536,BRAND_F620,Dermatology,4.687231387711739,Others,False,True
COUNTRY_3536,BRAND_FD0D,Respiratory_and_Immuno-inflammatory,0.0182154912056775,INHALER,False,True
COUNTRY_3536,BRAND_FD42,Endocrinology_and_Metabolic_Disease,0.3101316248171288,Others,True,False
COUNTRY_3AD0,BRAND_0721,Anti-infectives,45.01320623819756,PILL,False,True
COUNTRY_3AD0,BRAND_0D48,Anti-infectives,17.193324664065845,PILL,False,True
COUNTRY_3AD0,BRAND_0DC5,Antineoplastic_and_immunology,67.72124149070669,Others,True,False
COUNTRY_3AD0,BRAND_1147,Nervous_system,0.6351393538802681,Others,True,False
COUNTRY_3AD0,BRAND_127A,Anti-infectives,16.92312976574834,PILL,False,True
COUNTRY_3AD0,BRAND_12CD,Obstetrics_Gynaecology,11.341959486924296,Others,False,True
COUNTRY_3AD0,BRAND_15B2,Cardiovascular_Metabolic,0.6991356141497783,PILL,False,True
COUNTRY_3AD0,BRAND_1C33,Obstetrics_Gynaecology,2.9760298686518665,PILL,False,True
COUNTRY_3AD0,BRAND_1CC1,Endocrinology_and_Metabolic_Disease,3.138737112832948,PILL,False,True
COUNTRY_3AD0,BRAND_1DF6,Sensory_organs,3.0243388820770307,Others,False,True
COUNTRY_3AD0,BRAND_1F44,Cardiovascular_Metabolic,0.73633867473484,PILL,False,True
COUNTRY_3AD0,BRAND_2096,Anti-infectives,35.34033160760029,PILL,False,True
COUNTRY_3AD0,BRAND_2467,Nervous_system,2.052559381141469,PILL,False,True
COUNTRY_3AD0,BRAND_26BF,Haematology,1.5649452269129762,PILL,True,False
COUNTRY_3AD0,BRAND_2F6C,Antineoplastic_and_immunology,3.470012400290741,Others,True,False
COUNTRY_3AD0,BRAND_33BE,Antineoplastic_and_immunology,75.98259012891911,INJECTION,False,True
COUNTRY_3AD0,BRAND_3C69,Cardiovascular_Metabolic,2.707988024187471,PILL,False,True
COUNTRY_3AD0,BRAND_3CB9,Antineoplastic_and_immunology,16.99539913542658,PILL,False,True
COUNTRY_3AD0,BRAND_3CFF,Nervous_system,6.72928893972194,PILL,False,True
COUNTRY_3AD0,BRAND_3E0C,Antineoplastic_and_immunology,65.29150060548874,INJECTION,True,False
COUNTRY_3AD0,BRAND_3FFD,Nervous_system,13.884080079623136,PILL,False,True
COUNTRY_3AD0,BRAND_41B7,Nervous_system,4.828808427325158,PILL,False,True
COUNTRY_3AD0,BRAND_4EAA,Systemic_Hormones,70.78657302569688,INJECTION,True,False
COUNTRY_3AD0,BRAND_52CE,Antineoplastic_and_immunology,74.51423112828478,INJECTION,True,False
COUNTRY_3AD0,BRAND_5CBB,Antineoplastic_and_immunology,72.22857733743902,INJECTION,False,True
COUNTRY_3AD0,BRAND_5D2C,Systemic_Hormones,4.651851440574626,INJECTION,True,False
COUNTRY_3AD0,BRAND_6299,Obstetrics_Gynaecology,0.4199749207051707,PILL,False,True
COUNTRY_3AD0,BRAND_66D2,Cardiovascular_Metabolic,4.684615171096595,PILL,False,True
COUNTRY_3AD0,BRAND_681D,Cardiovascular_Metabolic,0.5570760339695277,PILL,False,True
COUNTRY_3AD0,BRAND_76DA,Anti-infectives,41.010635718430805,PILL,False,True
COUNTRY_3AD0,BRAND_7A14,Cardiovascular_Metabolic,1.820375239657988,PILL,False,True
COUNTRY_3AD0,BRAND_7D7B,Cardiovascular_Metabolic,0.4131806213941611,PILL,False,True
COUNTRY_3AD0,BRAND_922E,Nervous_system,7.474370342990469,PATCH,False,True
COUNTRY_3AD0,BRAND_9925,Antineoplastic_and_immunology,54.14640511067949,PILL,False,True
COUNTRY_3AD0,BRAND_9E59,Antineoplastic_and_immunology,72.37719732686239,INJECTION,False,True
COUNTRY_3AD0,BRAND_9EFF,Antineoplastic_and_immunology,66.29288057597194,Others,False,True
COUNTRY_3AD0,BRAND_A4D1,Cardiovascular_Metabolic,1.5041354968400769,PILL,False,True
COUNTRY_3AD0,BRAND_A84E,Cardiovascular_Metabolic,0.5413293409480163,PILL,False,True
COUNTRY_3AD0,BRAND_A999,Anti-infectives,5.1655754456344525,PILL,False,True
COUNTRY_3AD0,BRAND_AC8E,Cardiovascular_Metabolic,0.905340047438102,PILL,False,True
COUNTRY_3AD0,BRAND_B14B,Antineoplastic_and_immunology,79.70132410820041,INJECTION,False,True
COUNTRY_3AD0,BRAND_BA38,Nervous_system,2.512759720451757,PILL,False,True
COUNTRY_3AD0,BRAND_BC1F,Others,11.369630543460993,PILL,False,True
COUNTRY_3AD0,BRAND_BECC,Systemic_Hormones,11.22036999501485,PILL,False,True
COUNTRY_3AD0,BRAND_C967,Sensory_organs,1.9362007010427456,Others,False,True
COUNTRY_3AD0,BRAND_D9E0,Anti-infectives,94.81531709424566,INJECTION,False,True
COUNTRY_3AD0,BRAND_DAD6,Nervous_system,11.459915765343704,PILL,False,True
COUNTRY_3AD0,BRAND_DB48,Cardiovascular_Metabolic,1.4084646174879576,PILL,False,True
COUNTRY_3AD0,BRAND_DF2E,Cardiovascular_Metabolic,1.0953543898489355,PILL,False,True
COUNTRY_3AD0,BRAND_ED76,Cardiovascular_Metabolic,0.8321379933363215,PILL,False,True
COUNTRY_3AD0,BRAND_EE1E,Parasitology,10.314395616707294,PILL,False,True
COUNTRY_3AD0,BRAND_F22A,Obstetrics_Gynaecology,21.796508481876685,INJECTION,True,False
COUNTRY_3AD0,BRAND_F45C,Endocrinology_and_Metabolic_Disease,2.8137925491760685,PILL,False,True
COUNTRY_3AD0,BRAND_F7AB,Nervous_system,6.384877819487216,PILL,False,True
COUNTRY_3AD0,BRAND_F94A,Anti-infectives,75.71648254877616,INJECTION,True,False
COUNTRY_3AD0,BRAND_FB8A,Muscoskeletal_Rheumatology_and_Osteology,3.40551570811286,PILL,False,True
COUNTRY_3AD0,BRAND_FD42,Endocrinology_and_Metabolic_Disease,5.713314314844137,INJECTION,True,False
COUNTRY_4242,BRAND_2F6C,Antineoplastic_and_immunology,0.0063544122168699,INJECTION,True,False
COUNTRY_4242,BRAND_3CFF,Nervous_system,0.3148962982554239,PILL,False,True
COUNTRY_4242,BRAND_3E0C,Antineoplastic_and_immunology,47.06338742730865,Others,True,False
COUNTRY_4242,BRAND_467B,Antineoplastic_and_immunology,0.0061993306198961,INJECTION,True,False
COUNTRY_4242,BRAND_52CE,Antineoplastic_and_immunology,60.97861851682907,INJECTION,True,False
COUNTRY_4242,BRAND_568F,Obstetrics_Gynaecology,0.0053545188756172,PILL,False,True
COUNTRY_4242,BRAND_5D2C,Systemic_Hormones,0.0276811135716435,INJECTION,True,False
COUNTRY_4242,BRAND_5F02,Nervous_system,0.3228147921760369,Others,False,True
COUNTRY_4242,BRAND_6582,Obstetrics_Gynaecology,0.2021952628538406,PILL,False,True
COUNTRY_4242,BRAND_72C6,Antineoplastic_and_immunology,0.0626615493068051,INJECTION,True,False
COUNTRY_4242,BRAND_83AC,Antineoplastic_and_immunology,1.4182143927278816,PILL,False,True
COUNTRY_4242,BRAND_FD0D,Respiratory_and_Immuno-inflammatory,0.0182154912056775,INHALER,False,True
COUNTRY_4242,BRAND_FD42,Endocrinology_and_Metabolic_Disease,0.3101316248171288,INJECTION,True,False
COUNTRY_4253,BRAND_0517,Muscoskeletal_Rheumatology_and_Osteology,99.96614309379557,INJECTION,False,True
COUNTRY_4253,BRAND_0CEB,Obstetrics_Gynaecology,3.7503780898445767,Others,False,False
COUNTRY_4253,BRAND_127A,Anti-infectives,87.09437267352685,PILL,False,True
COUNTRY_4253,BRAND_127B,Sensory_organs,1.6003816706520462,Others,False,True
COUNTRY_4253,BRAND_1F63,Cardiovascular_Metabolic,0.9042426576214734,PILL,False,True
COUNTRY_4253,BRAND_2C05,Haematology,99.76754185589613,INJECTION,False,True
COUNTRY_4253,BRAND_3BFE,Others,95.1769902241906,INJECTION,False,True
COUNTRY_4253,BRAND_3CFF,Nervous_system,7.029113069566121,PILL,False,True
COUNTRY_4253,BRAND_3E0C,Antineoplastic_and_immunology,98.77948661606416,INJECTION,True,False
COUNTRY_4253,BRAND_425D,Antineoplastic_and_immunology,84.60756960340453,PILL,False,True
COUNTRY_4253,BRAND_4C76,Muscoskeletal_Rheumatology_and_Osteology,1.1254222188856648,PILL,False,False
COUNTRY_4253,BRAND_50AA,Obstetrics_Gynaecology,0.2627598906026792,Others,False,True
COUNTRY_4253,BRAND_5239,Nervous_system,1.5999686563574904,PILL,False,True
COUNTRY_4253,BRAND_52CE,Antineoplastic_and_immunology,95.96571446831972,INJECTION,True,False
COUNTRY_4253,BRAND_568F,Obstetrics_Gynaecology,0.8002205891022769,PILL,False,True
COUNTRY_4253,BRAND_56F3,Endocrinology_and_Metabolic_Disease,5.887393381801207,PILL,False,False
COUNTRY_4253,BRAND_5E09,Obstetrics_Gynaecology,46.52539569971669,PILL,False,True
COUNTRY_4253,BRAND_6898,Endocrinology_and_Metabolic_Disease,2.351616781155701,PILL,False,True
COUNTRY_4253,BRAND_7710,Nervous_system,3.312219698261062,PILL,False,True
COUNTRY_4253,BRAND_77F6,Antineoplastic_and_immunology,90.7240763503951,PILL,False,True
COUNTRY_4253,BRAND_7BF3,Nervous_system,99.99258486450124,INJECTION,False,True
COUNTRY_4253,BRAND_7FD0,Nervous_system,20.971738228905696,PILL,False,True
COUNTRY_4253,BRAND_8669,Cardiovascular_Metabolic,1.1135740886619576,PILL,False,True
COUNTRY_4253,BRAND_877B,Cardiovascular_Metabolic,8.429558330056047,PILL,False,True
COUNTRY_4253,BRAND_956D,Antineoplastic_and_immunology,76.74650328072991,Others,False,True
COUNTRY_4253,BRAND_97F1,Dermatology,0.6581918636334281,CREAM,False,False
COUNTRY_4253,BRAND_9925,Antineoplastic_and_immunology,90.458976126667,PILL,False,True
COUNTRY_4253,BRAND_A84E,Cardiovascular_Metabolic,1.1494792409530847,PILL,False,True
COUNTRY_4253,BRAND_ABA0,Cardiovascular_Metabolic,1.6866787727116077,PILL,False,True
COUNTRY_4253,BRAND_AD5D,Muscoskeletal_Rheumatology_and_Osteology,1.6632309878305114,PILL,False,True
COUNTRY_4253,BRAND_ADCE,Dermatology,1.4078842396843112,INJECTION,False,False
COUNTRY_4253,BRAND_D8CE,Endocrinology_and_Metabolic_Disease,9.7124497250152,PILL,False,True
COUNTRY_4253,BRAND_DB48,Cardiovascular_Metabolic,0.9128171259344028,PILL,False,True
COUNTRY_4253,BRAND_E50F,Nervous_system,94.6384544806834,PILL,False,True
COUNTRY_4253,BRAND_E7C2,Anti-infectives,17.1288019761959,PILL,False,True
COUNTRY_4253,BRAND_ED76,Cardiovascular_Metabolic,0.6349792673817607,PILL,False,True
COUNTRY_4253,BRAND_F94A,Anti-infectives,99.64210949866816,INJECTION,True,False
COUNTRY_4442,BRAND_0721,Anti-infectives,67.28029047120202,PILL,False,True
COUNTRY_4442,BRAND_0F85,Cardiovascular_Metabolic,7.8443475754553535,PILL,False,True
COUNTRY_4442,BRAND_127A,Anti-infectives,93.33635615564155,PILL,False,True
COUNTRY_4442,BRAND_1FF1,Anti-infectives,88.1765319815113,PILL,False,True
COUNTRY_4442,BRAND_2096,Anti-infectives,67.57901778558217,PILL,False,True
COUNTRY_4442,BRAND_2C05,Haematology,97.84604643040744,INJECTION,False,True
COUNTRY_4442,BRAND_31BE,Nervous_system,7.505547557273821,PILL,False,True
COUNTRY_4442,BRAND_3CFF,Nervous_system,4.487422782054895,PILL,False,True
COUNTRY_4442,BRAND_3E0C,Antineoplastic_and_immunology,91.07683810685172,INJECTION,True,False
COUNTRY_4442,BRAND_40ED,Nervous_system,97.89432458004336,INJECTION,False,False
COUNTRY_4442,BRAND_51B0,Nervous_system,0.3338324923933871,PILL,False,True
COUNTRY_4442,BRAND_5239,Nervous_system,0.7170085035606035,PILL,False,True
COUNTRY_4442,BRAND_568F,Obstetrics_Gynaecology,0.2624998254528231,PILL,False,True
COUNTRY_4442,BRAND_6269,Cardiovascular_Metabolic,55.53177575649232,Others,False,True
COUNTRY_4442,BRAND_64B8,Anti-infectives,97.8366146962733,INJECTION,False,True
COUNTRY_4442,BRAND_67D3,Cardiovascular_Metabolic,1.5209686797276252,PILL,False,True
COUNTRY_4442,BRAND_72C6,Antineoplastic_and_immunology,85.55210059990077,INJECTION,True,False
COUNTRY_4442,BRAND_748D,Respiratory_and_Immuno-inflammatory,4.871073187316182,INHALER,False,True
COUNTRY_4442,BRAND_7740,Nervous_system,8.904803013800453,PILL,False,True
COUNTRY_4442,BRAND_8CB1,Nervous_system,5.383824533909843,PILL,False,True
COUNTRY_4442,BRAND_9925,Antineoplastic_and_immunology,42.37650461426682,PILL,False,True
COUNTRY_4442,BRAND_9D2B,Cardiovascular_Metabolic,0.9704404727274312,PILL,False,True
COUNTRY_4442,BRAND_9D9B,Respiratory_and_Immuno-inflammatory,2.924365452373176,PILL,False,True
COUNTRY_4442,BRAND_A4D1,Cardiovascular_Metabolic,1.601979464521568,PILL,False,True
COUNTRY_4442,BRAND_A84E,Cardiovascular_Metabolic,0.5913744754697139,PILL,False,True
COUNTRY_4442,BRAND_A999,Anti-infectives,29.905807803269663,PILL,False,True
COUNTRY_4442,BRAND_BAED,Cardiovascular_Metabolic,0.4020677030963982,PILL,False,True
COUNTRY_4442,BRAND_BC1F,Others,76.02388587189937,PILL,False,True
COUNTRY_4442,BRAND_C03F,Dermatology,0.8579560525052315,Others,False,True
COUNTRY_4442,BRAND_C1EB,Anti-infectives,62.66095629877938,PILL,False,True
COUNTRY_4442,BRAND_C20B,Obstetrics_Gynaecology,1.4587012094262202,PILL,False,True
COUNTRY_4442,BRAND_CC34,Cardiovascular_Metabolic,5.741076468050762,PILL,False,True
COUNTRY_4442,BRAND_CF7C,Systemic_Hormones,74.39648572165642,INJECTION,True,False
COUNTRY_4442,BRAND_D5C5,Endocrinology_and_Metabolic_Disease,,PILL,False,False
COUNTRY_4442,BRAND_DB48,Cardiovascular_Metabolic,0.7934520475081972,PILL,False,True
COUNTRY_4442,BRAND_DC37,Anti-infectives,94.1955570379888,INJECTION,False,False
COUNTRY_4442,BRAND_DEC7,Obstetrics_Gynaecology,0.181191430993017,PILL,False,True
COUNTRY_4442,BRAND_DEF7,Haematology,3.567400258688746,PILL,False,True
COUNTRY_4442,BRAND_E4D2,Cardiovascular_Metabolic,0.3342795240247369,PILL,False,True
COUNTRY_4442,BRAND_ED76,Cardiovascular_Metabolic,0.3905670122917542,PILL,False,True
COUNTRY_4442,BRAND_EF25,Cardiovascular_Metabolic,22.59608119679639,PILL,False,True
COUNTRY_4442,BRAND_F3BD,Nervous_system,7.499262422478321,PILL,False,True
COUNTRY_4442,BRAND_FB8A,Muscoskeletal_Rheumatology_and_Osteology,2.5322074098626843,PILL,False,True
